BNB,BTC,ETH,weighted_positive_score,weighted_neutral_score,weighted_negative_score,total,Date
407.9300231933594,45510.14453125,3346.4918212890625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-13
406.7215118408203,46026.271484375,3357.7430419921875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-14
422.95826721191406,47637.173828125,3523.25,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-15
427.9699096679688,47971.1328125,3592.184326171875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-16
415.5181884765625,47519.26171875,3484.053466796875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-17
408.6358642578125,47775.9453125,3414.7205810546875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-18
409.5373840332031,47764.537109375,3381.367919921875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-19
385.23973083496094,45052.603515625,3144.33203125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-20
354.2940673828125,41852.955078125,2870.870849609375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-21
361.5528717041016,42126.23046875,2920.53857421875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-22
381.488037109375,44227.697265625,3116.7490234375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-23
369.56129455566406,43867.025390625,3043.115600585937,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-24
352.64373779296875,42778.7421875,2928.2252197265625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-25
347.0312194824219,42965.083984375,2994.30419921875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-26
340.4214630126953,42734.95703125,2999.9884033203125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-27
334.4200744628906,41617.720703125,2868.1300048828125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-28
350.6937561035156,41314.673828125,2831.220458984375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-29
377.4216766357422,42671.08203125,2927.118896484375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-09-30
404.63958740234375,45966.841796875,3154.32275390625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-01
424.78770446777344,47924.478515625,3350.2823486328125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-02
428.9299621582031,47939.990234375,3404.5631103515625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-03
428.1667022705078,48660.904296875,3399.4327392578125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-04
434.4601745605469,50344.88671875,3450.1514892578125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-05
438.90380859375,53424.056640625,3548.566162109375,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-06
436.8618316650391,54572.3046875,3582.3946533203125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-07
428.7886505126953,53884.99609375,3575.7960205078125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-08
420.15272521972656,54449.001953125,3567.8572998046875,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-09
413.4324951171875,54862.19921875,3500.4366455078125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-10
408.9918365478516,56109.45703125,3482.540405273437,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-11
428.67713928222656,56783.9453125,3519.5255126953125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-12
457.5776672363281,56719.677734375,3549.4776611328125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-13
471.28053283691406,57347.177734375,3695.486572265625,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-14
473.1515197753906,59469.92578125,3826.39453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-15
469.8185729980469,61250.853515625,3848.024291992188,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-16
468.173828125,61220.634765625,3838.481689453125,0.2908283745674961,0.4501746057943454,0.2374212692553625,72051515.5,2021-10-17
478.0127258300781,61787.44140625,3798.2451171875,0.3786512046865224,0.3709362326379443,0.2504125626755333,284908226.0,2021-10-18
